id,name,price,room_type,accommodates,review_scores_rating,quartiere
873602684046252383,Appartamento  Casa di VEV,$61.00,Entire home/apt,4,4.94,APPIO S. GIOVANNI
873614401530163834,"Casa Nerone, Fantastic loft",$222.00,Entire home/apt,2,5.0,REGOLA
873618430681557048,The Best Rent - Elegant apartment in Via Aurelia,$340.00,Entire home/apt,5,4.3,AURELIO
873647537491712162,Piazza Navona Apartment,$145.00,Entire home/apt,4,4.87,PONTE
873655589465123560,Maison'900 Ancient Charme Home in Rome NEW A/C,$160.00,Entire home/apt,6,4.89,MAZZINI
873665758148426930,Toscana 30 appartamento Via Veneto Villa Borghese,$135.00,Entire home/apt,3,4.83,LUDOVISI
871771212224293795,Private twin bedroom/ensuite,$91.00,Private room,2,4.75,ESQUILINO
871789502638236240,Rome Balduina Apartment,$225.00,Entire home/apt,6,5.0,BALDUINA
872130864737479526,House for families and friend,$250.00,Entire home/apt,5,5.0,PORTA PORTESE
872174009544473074,Torre della Scimmia -  Palazzo Scapucci,$193.00,Entire home/apt,3,4.9,PONTE
872178267093178390,3 km away Colosseum in Pigneto,$74.00,Private room,2,4.94,PIGNETO
872199292467041406,Single Room 3 km away Colosseum,$65.00,Private room,1,4.67,PIGNETO
872212306732489581,La Pietra al Pigneto,$125.00,Entire home/apt,2,4.47,PIGNETO
872223342820287506,Relais Romagnosi sauna piazza del Popolo 6 posti,$173.00,Entire home/apt,6,4.61,FLAMINIO
873725343914918981,Cozy modern apt at Spanish Steps,$322.00,Entire home/apt,4,4.67,COLONNA
873780414463509453,Flat -colosseum,$242.00,Entire home/apt,6,4.81,S. ANGELO
873800948802598136,Nea apartment,$274.00,Entire home/apt,7,4.77,TORRE ANGELA
873801203872481761,Magnolia Suite - Vittoria Garden Suites,$117.00,Private room,4,4.0,ESQUILINO
873810962775712355,Platano Suite - Vittoria Garden Suites,$131.00,Private room,4,5.0,ESQUILINO
873816635948385271,Appartamento turistico vicino al centro di Roma,$170.00,Entire home/apt,5,4.85,FURIO CAMILLO
873835934413845883,New Prati Luxury Apartment,$446.00,Entire home/apt,7,4.84,MAZZINI
872229825305580335,Via Flaminia 389,$123.00,Entire home/apt,3,4.43,FLAMINIO
872230528956218533,Miriam’s loft Grazioso attichetto Metro C Gardenie,$81.00,Entire home/apt,2,4.67,CENTOCELLE
872294345382032336,Independent House with Barbecue,$55.00,Entire home/apt,4,4.89,SETTECAMINI
872300829584274559,Carpediem Roma Golf Club Appartamento sup. v. golf,$221.00,Entire home/apt,4,5.0,FORNO CASALE
872315496070403234,Amazing Via Parigi 1,$311.00,Entire home/apt,4,5.0,CASTRO PRETORIO
872331537269268031,Delizioso appartamento,$96.00,Entire home/apt,4,5.0,SETTEBAGNI
872336899097037469,Tiberius Home (Carpe),$152.00,Entire home/apt,3,4.75,PORTA PORTESE
873866959637042682,Campo de Fiori - Elegant 2BR with private entrance,$247.00,Entire home/apt,4,4.89,REGOLA
873876169112125769,Cedro Suite - Vittoria Garden Suites,$100.00,Private room,2,4.78,ESQUILINO
873880329063394089,Palma Suite - Vittoria Garden Suites,$112.00,Private room,2,5.0,ESQUILINO
873977370978586357,CasaDeledda,$54.00,Private room,2,4.91,CECCHINA
874033668579984571,"Casa Torpignattara - aria condizionata, wi-fi",$94.00,Entire home/apt,2,4.57,TOR PIGNATTARA
874285157343761312,Appartamento semi centrale,$55.00,Entire home/apt,4,4.79,COLLI PORTUENSI
874307705641481723,"Large and elegant,  near St. John Basilica",$139.00,Entire home/apt,7,4.98,FURIO CAMILLO
874334483821888322,Numa | Large 2 Bedroom Apartment in Central Rome,$288.00,Entire home/apt,3,4.2,TREVI
872344912864041414,Grandma's House,$149.00,Entire home/apt,7,4.67,OSTIENSE
872353022352953132,Tiberius Home (Diem),$133.00,Entire home/apt,3,5.0,MONTEVERDE VECCHIO
872438829143960335,Interno 5,$105.00,Entire home/apt,4,4.97,COLLI PORTUENSI
872441663735682119,Near METRO & Basilica of Saint John Lateran,$115.00,Entire home/apt,6,4.81,APPIO S. GIOVANNI
872469503062149302,"Nathan House, due camere",$170.00,Entire home/apt,5,4.33,NUOVA GORDIANI
872474361668867364,K-Piramide/Ostiense  Station,$78.00,Entire home/apt,3,4.71,GARBATELLA
872489318106770024,Casa Matilde al Colosseo - WelcomeToRhome,$283.00,Entire home/apt,6,4.97,CELIO
874345589120620240,Quiet apartment in Trastevere,$181.00,Entire home/apt,2,4.88,TRASTEVERE
874379376382117422,Hubby House - Rome,$96.00,Entire home/apt,4,4.59,APPIO CLAUDIO
874423973435626968,PgrHome Colosseo 11,$225.00,Entire home/apt,2,5.0,MONTI
874456550911943774,Rental In Rome - in the authentic heart of Rome,$285.00,Entire home/apt,4,4.55,BORGO
874479318271376445,Hostly - Michelangelo Suite Midtown-Center of Rome,$151.00,Entire home/apt,6,4.82,CASTRO PRETORIO
874497378579113023,Seasons of Rome - Elegant Apartment near Colosseum,$114.00,Entire home/apt,4,4.82,APPIO S. GIOVANNI
874497422640006456,Il campanile 2 bdr apartment,$254.00,Entire home/apt,5,4.67,ESQUILINO
874514804509309853,Boutique apartment next to Piazza del Popolo,$128.00,Entire home/apt,4,4.79,FLAMINIO
872556931609824272,Welcome_to_ Rome_Baldo,$85.00,Entire home/apt,4,5.0,BALDO DEGLI UBALDI
872848843471570992,Casa Violante Luxury Apartment,$476.00,Entire home/apt,2,5.0,CAMPO MARZIO
872892174957916668,Ensuite twin room- Termini,$88.00,Private room,2,4.67,ESQUILINO
872904038285917055,Cozy double bedroom - (ensuite),$88.00,Private room,2,4.31,ESQUILINO
872922290530114129,BelvedereRooms camera doppia con bagno privato,$95.00,Private room,2,4.84,MONTE DEL MARMO
872926201901204975,MajoSuite | 100 sqm 2 Bedrooms 2 Bathrooms Design,$157.00,Entire home/apt,6,4.9,PORTA PORTESE
874534211980900554,"Trastevere luxury apartment, Roma",$332.00,Entire home/apt,5,4.99,PORTA PORTESE
874543668020207872,Redesigned Studio Loft in Pigneto,$114.00,Entire home/apt,2,4.66,PIGNETO
874619662565557035,Celimontana@Colosseo,$318.00,Entire home/apt,8,4.64,CELIO
874619670377469359,SantiQuattro@Colosseo,$356.00,Entire home/apt,8,4.92,MONTI
875057025675781924,Cozy Queen bedroom(Ensuite),$136.00,Private room,2,4.87,ESQUILINO
872954098056663916,Gesù e Maria Balcony Apt - Piazza Spagna,$215.00,Entire home/apt,4,4.69,CAMPO MARZIO
872982190392670822,Bright Home in Trastevere with garage,$110.00,Entire home/apt,4,4.95,PORTA PORTESE
877260998662546445,"Core de casa, appartamento con terrazzo a Roma",$51.00,Entire home/apt,4,4.97,TUFELLO
877354745086145572,Monte Sacro by Interhome,$157.00,Entire home/apt,5,4.75,MONTE SACRO
877402494100596592,La casetta gialla,$67.00,Entire home/apt,2,5.0,GIUSTINIANA
877460550168435427,Saint Peter Luxury Apartment,$216.00,Entire home/apt,7,4.84,EROI TRIONFALE
877654866998567380,Double Room in Monteverde,$59.00,Private room,2,4.9,MONTEVERDE NUOVO
878000055525225859,Modern 2BDR apartment vibrant Prati neighborhood,$115.00,Entire home/apt,5,4.2,EROI TRIONFALE
878080265539367553,Claudia's Apartment Colosseo,$432.00,Entire home/apt,6,4.0,CAMPITELLI
878092354627568520,vatican relax rooms 401 con bagno privato,$93.00,Private room,2,4.88,PRATI
878128947746893310,La casetta di Roma,$131.00,Entire home/apt,4,4.67,VILLINI
878143345843477880,Apartment Trastevere without elevator,$220.00,Entire home/apt,3,4.97,TRASTEVERE
878152301655641736,[Stylish Apartment] - Roma,$96.00,Entire home/apt,5,4.52,QUADRARETTO
878162326120612709,Alex House Trastevere *Fully Renewed*,$155.00,Entire home/apt,3,5.0,TRASTEVERE
878162958047375445,Maya Rhome Trastevere Terrace,$339.00,Entire home/apt,3,5.0,TRASTEVERE
875173903973453719,Leonetto Art Domus | Near Piazza Navona,$243.00,Entire home/apt,4,5.0,CAMPO MARZIO
875174111284940429,Downtown Colosseum & Termini Station,$81.00,Entire home/apt,2,4.59,ESQUILINO
875234015945584557,Un piacevole alloggio turistico,$96.00,Entire home/apt,4,4.86,TUSCOLANO
875241951535320743,41 Appartamento centralissimo,$93.00,Entire home/apt,4,4.55,CASTRO PRETORIO
875317625129596719,Roma Clodio Holiday,$162.00,Entire home/apt,4,5.0,MAZZINI
875320732720172969,The Lunghi’s Sisters,$125.00,Entire home/apt,5,4.69,TORRE SPACCATA
878171746113221920,Atlantic Stylish Apartment 2+2 with A/C,$104.00,Entire home/apt,4,4.9,DON BOSCO
878179664970693220,Maya Rhome apartment,$271.00,Entire home/apt,2,5.0,TRASTEVERE
878195513154458289,At home in the heart of Rome,$100.00,Entire home/apt,4,4.81,ESQUILINO
878206157296794824,Testaccio Artistic Home - Centro Storico Roma,$130.00,Entire home/apt,4,4.96,TESTACCIO
878212289937693646,Cozy apartment @ Castro Pretorio,$136.00,Entire home/apt,6,4.81,CASTRO PRETORIO
878227303345080072,Monti Suites Cavour Camere 1 e 2 (Bagno esterno),$314.00,Private room,4,5.0,CASTRO PRETORIO
878230202267608401,Monti Suites Cavour Intero Apt,"$1,000.00",Entire home/apt,10,4.93,CASTRO PRETORIO
878304379620208088,Stanza di Zoe Basilica San Paolo,$68.00,Private room,2,4.63,SAN PAOLO
875904580138458504,Apartment with Terrace in the Heart of Pigneto,$80.00,Entire home/apt,4,4.78,PIGNETO
875914265249611860,Via del Corso B rooftop apartment,$142.00,Entire home/apt,4,4.83,CAMPO MARZIO
875930147511507322,"Nido verde, elegante appartamento spazio esterno",$135.00,Entire home/apt,2,4.98,DELLA VITTORIA
876010489252555681,Hostly-Volturno Suite Apartment-Center of Rome,$94.00,Entire home/apt,4,4.67,CASTRO PRETORIO
876012585487899883,Casetta bilocale al Pigneto a 5 minuti dalla metro,$63.00,Entire home/apt,3,4.74,LA MARRANELLA
876151052216061328,Stanza a Roma centro,$35.00,Private room,2,4.57,ESQUILINO
878350913395441687,Roma delizioso appartamento vicino centro storico,$70.00,Entire home/apt,4,4.85,MONTEVERDE NUOVO
878504191854505006,Stanza accanto metro Cipro,$72.00,Private room,3,4.85,EROI TRIONFALE
878615610792005801,Romantica al Vaticano,$180.00,Entire home/apt,7,4.88,BORGO
878620561293782479,Appartamento e quadri ai Musei Vaticani,$160.00,Entire home/apt,8,4.55,EROI TRIONFALE
878650548562645299,Casa Ghetto 13,$194.00,Entire home/apt,5,4.71,S. ANGELO
878665905104613659,Michelangelo Luxury Rooms - Colosseo - WiFi,$149.00,Private room,2,4.4,ESQUILINO
876421715537405307,Stanza privata in B&b/San Pietro,$80.00,Private room,1,4.65,BORGO
876557146094029057,B&B Flower Marconi - Papavero,$73.00,Private room,2,4.9,MARCONI
876560020303692654,B&B Flower Marconi  - Iris,$72.00,Private room,2,4.83,MARCONI
876624103247377415,Apartment near Quirinale,$120.00,Entire home/apt,4,4.43,MONTI
876657288698024016,I-LARI Apartment,$109.00,Entire home/apt,2,4.63,PORTONACCIO
876767710900465208,Appartamento Flora,$73.00,Entire home/apt,6,4.98,COLLI PORTUENSI
876791739545482286,Stanza privata da Diana - Roma San Paolo,$67.00,Private room,2,4.83,SAN PAOLO
878709266322731621,Casa al mare Roma,$60.00,Entire home/apt,3,4.76,OSTIA PONENTE
878728985070831163,Casa Ostiense/Piramide,$175.00,Entire home/apt,4,4.84,OSTIENSE
878789982668589762,"Blasi Home in Rome, Pigneto",$105.00,Entire home/apt,3,4.95,PIGNETO
878813622461368073,San Marzano Apartment,$73.00,Entire home/apt,6,4.82,CASAL BERTONE
878843061347278374,Two-bedroom apartment in city center,$119.00,Entire home/apt,4,4.76,CASTRO PRETORIO
878848701941920614,Numa | 2 Bedroom Apartment with Sofa Bed & Balcony,$279.00,Entire home/apt,6,4.8,PORTA PORTESE
876844542649072335,Stylish Suite Near Colosseum [Netflix],$99.00,Private room,2,4.86,S. SABA
876887429348055245,NEW! Bright Apartment,$199.00,Entire home/apt,6,4.79,PRATI
876907461008195841,EasyTopStay - Piazza Venezia Charming & Bright Apt,$258.00,Entire home/apt,4,4.23,TREVI
876979509449718851,Appartamento Roma Metro A,$79.00,Entire home/apt,4,4.73,DON BOSCO
877247915769001049,Loft in Monti - Colosseum,$121.00,Entire home/apt,2,4.77,MONTI
877255661809802408,Vatican art & relax,$170.00,Entire home/apt,8,4.62,AURELIO
881620727318751345,Saturno in Trevi,$222.00,Entire home/apt,2,4.83,TREVI
881729204381254961,Suite Barberini Veneto (Your home in Rome),$300.00,Entire home/apt,4,4.92,CASTRO PRETORIO
878860896224753051,Trastevere Monteverde - Velia House,$89.00,Entire home/apt,4,4.98,MONTEVERDE NUOVO
879015968364658280,"Cozy Flat, Roma",$82.00,Entire home/apt,2,5.0,MONTEVERDE VECCHIO
879020915953927901,Un accogliente loft di design al centro di Roma,$243.00,Entire home/apt,5,4.98,CASTRO PRETORIO
879032695459562660,San Pietro Matrimoniale Superior con balcone,$229.00,Private room,2,5.0,AURELIO
879085541872727110,Delizioso appartamento aurelio,$88.00,Entire home/apt,6,5.0,CASAL SELCE
879094211132925262,Pelliccia 11 Trastevere Penthouse,$809.00,Entire home/apt,6,4.96,TRASTEVERE
879272792114661170,Stanze due a cipro,$78.00,Private room,4,5.0,EROI TRIONFALE
881735673624566738,Spanish Steps Luxury Apartment,$300.00,Entire home/apt,5,4.9,CAMPO MARZIO
881746320374748473,Villa Suite,$151.00,Entire home/apt,2,4.78,FARNETO
881749934907756418,Vatican Luxury Apartment - city center,$185.00,Entire home/apt,5,4.91,EROI TRIONFALE
881808669408428859,Delightful panoramic penthouse CDC,$74.00,Entire home/apt,4,5.0,S. ANDREA
881828990149203408,Accogliente intero appartamento,$211.00,Entire home/apt,4,4.85,TRASTEVERE
881848830673998919,A pochi passi da Trastevere,$95.00,Entire home/apt,3,4.64,MONTEVERDE VECCHIO
881904244217881790,Trastevere Moro apartment,$267.00,Entire home/apt,6,4.84,TRASTEVERE
881914841760166815,Garden City Roma | Oasi con giardino & Wi‑Fi,$84.00,Entire home/apt,3,4.85,MONTE SACRO
881921515591440227,Green Oasis Apartment,$540.00,Entire home/apt,13,4.69,AURELIO
879376030959117185,Charm&Bella Triple Room(103),$300.00,Private room,3,5.0,ESQUILINO
879381606340835779,Villa Fiorelli’s Filmrooms - [ Oscar ] Single,$56.00,Private room,1,4.46,TUSCOLANO
879382828578655833,Modern accommodation in central Rome,$181.00,Entire home/apt,6,4.9,PARIOLI
879402709253540577,Cozy Loft in Trendy Trastevere Neighborhood,$110.00,Entire home/apt,4,4.68,MONTEVERDE VECCHIO
879404718596763556,Chic and Spacious Rome Penthouse,$105.00,Entire home/apt,3,4.86,TUSCOLANO
879407750090831937,Lovely Suite tra Policlinico e Piazza Bologna,$119.00,Entire home/apt,4,5.0,ITALIA
879445974680990182,casa a Roma,$185.00,Entire home/apt,7,5.0,MIANI
879480256482806683,New opening: Gregorio st peter,$85.00,Entire home/apt,4,4.93,AURELIO
879560767651902100,YCH Elegant flat with terrace to Trastevere,$365.00,Entire home/apt,5,4.62,TRASTEVERE
881939810143635705,Cozy 2-room apartment in Coppedè,$124.00,Entire home/apt,2,5.0,TRIESTE
881939816999298249,Cozy apartment in Coppedè,$124.00,Entire home/apt,3,4.98,TRIESTE
881945641610279998,Appartamento Roma ostiense,$240.00,Entire home/apt,1,5.0,OSTIENSE
881992130740278185,Big Apartment with balcony close to the subway,$102.00,Entire home/apt,6,4.76,MANDRIONE
881995572846779295,Casa Cocó-Appartamento al mare,$117.00,Entire home/apt,4,4.93,OSTIA PONENTE
881996021778979799,"Ampio, moderno e transito facile",$149.00,Entire home/apt,5,4.79,PORTA PORTESE
882054402231828069,Foscari Holiday House,$228.00,Entire home/apt,7,5.0,ITALIA
882257441620802069,Fascino con vista,$130.00,Private room,4,4.95,S. EUSTACHIO
882295891073506946,Elegant apartment - Near Basilica San Giovanni,$166.00,Entire home/apt,8,4.79,TUSCOLANO
879635553740485841,Ovidio Luxury,$206.00,Entire home/apt,4,4.85,PRATI
879704536102124965,Stanza Privata Matrimoniale,$65.00,Private room,2,3.5,AFRICANO
879752892775622514,Charming Apt in Piazza Navona,$230.00,Entire home/apt,4,4.78,PARIONE
879836979716600568,Favola capitale,"$1,040.00",Private room,6,4.67,MONTI DI PIETRALATA
879837770662311024,Elegant Suite - 1.5 km Colosseum [Netflix],$85.00,Private room,2,4.86,S. SABA
879840243500760693,"Casa in Villa, Tiburtina Valley",$71.00,Entire home/apt,4,4.93,TECNOPOLO
880104223586621711,Caratteristico appartamento-Nel cuore diTrastevere,$120.00,Entire home/apt,5,4.68,TRASTEVERE
882343313993828466,Ampio Loft a Trastevere,$256.00,Entire home/apt,5,3.78,TRASTEVERE
882418175206772113,Piazza dei Satiri - 2PAX 1BR - Location!,$175.00,Entire home/apt,2,4.69,PARIONE
882472394957431598,Piazza dei Satiri Apartment - Great Location! 4PAX,$229.00,Entire home/apt,4,4.66,PARIONE
882483964188300710,Borgo Comfortable Loft,$144.00,Entire home/apt,4,4.58,BORGO
882498327614684310,"Centralissimo, confortevole, silenzioso, collegato",$177.00,Entire home/apt,3,4.81,S. EUSTACHIO
882510348797241127,The great  beauty of Piazza Farnese,$323.00,Entire home/apt,6,4.96,REGOLA
880175109101308250,elite rome apartments 3,$286.00,Entire home/apt,6,4.93,CAMPO MARZIO
880188620922224387,Nuovo loft con ampia terrazza al centro di Roma,$450.00,Entire home/apt,4,5.0,CASTRO PRETORIO
880268348404910406,Eterna Trastevere Apartment,$181.00,Entire home/apt,7,4.91,TRASTEVERE
880285346516644677,Cuore di Testaccio Apartment 2,$150.00,Entire home/apt,4,4.89,TESTACCIO
880322321119070248,Navona 7.4 Suite,$196.00,Entire home/apt,4,4.77,PARIONE
880369621860643319,[Piazza Navona] Loft Storico e strategico,$167.00,Entire home/apt,2,4.63,PONTE
880376713021883686,Pantheon 1Th Floor Home,$164.00,Entire home/apt,2,4.59,COLONNA
880399513553538406,Golden pagoda       -new luxurious residence,$81.00,Entire home/apt,3,4.68,ACQUA ACETOSA OSTIENSE
882523594252684476,Big double room with you little terrace,$62.00,Private room,2,4.94,TALENTI
882571709682279356,Stanza con ampio terrazzo,$58.00,Private room,1,4.96,CECCHIGNOLA
882599913339253084,Loft Porta Maggiore,$158.00,Entire home/apt,4,5.0,TUSCOLANO
882618510422672430,Maison delle tartane,$192.00,Entire home/apt,5,4.89,OSTIA LEVANTE
882660721416864827,Domus Roma Esquilino,$169.00,Entire home/apt,5,4.63,ESQUILINO
882668722163803087,Esclusivo appartamento nel cuore di Trastevere,$350.00,Entire home/apt,8,4.85,TRASTEVERE
882687799508122248,Lovely Apartment 1 near Termini station,$108.00,Entire home/apt,3,4.84,S. LORENZO
882688674480559635,Maison de charme Domus Clodio XIV,$113.00,Entire home/apt,4,5.0,MAZZINI
882734766130591010,Home C54,$120.00,Entire home/apt,2,4.98,MONTEVERDE VECCHIO
880470709055722768,Domus Giulia & Andrea,$122.00,Entire home/apt,4,4.85,APPIO S. GIOVANNI
880806222288524750,DaisyTrastevere,$119.00,Entire home/apt,2,4.87,TRASTEVERE
880924637736744071,Mastroianni & Loren House with Terrace by Hostalia,$878.00,Entire home/apt,6,5.0,TESTACCIO
880924644337434965,Loren House with Terrace by Hostalia,$333.00,Entire home/apt,3,4.98,TESTACCIO
880924649458934312,Mastroianni House with Terrace by Hostalia,$357.00,Entire home/apt,2,5.0,TESTACCIO
880955247149830171,Parioli - Appartamento in residenza storica,$219.00,Entire home/apt,5,4.96,PARIOLI
881008042392006278,friend of all the world,$52.00,Entire home/apt,4,5.0,GIARDINO DI ROMA
882949728319345039,Interno 19 appartamento nel cuore della Garbatella,$82.00,Entire home/apt,3,4.9,GARBATELLA
882952791381319433,Camera Privata tre in appartamento,$54.00,Private room,2,5.0,ESQUILINO
882997322649217809,Terrazza San Saba by MG Stays,$129.00,Entire home/apt,3,4.53,S. SABA
883006761374877524,Trevi Fountain Apartment,$212.00,Entire home/apt,4,4.83,TREVI
883009091509503808,Suite Coronari,$126.00,Entire home/apt,2,4.73,PONTE
883069118545344213,Cavour Apartment,$115.00,Entire home/apt,2,5.0,CASTRO PRETORIO
883105185033467675,Monteverde 2BDR  Penthouse,$127.00,Entire home/apt,4,4.69,COLLI PORTUENSI
883144415387416093,Hidden Treasure-Campo de' Fiori,$152.00,Entire home/apt,2,4.69,PARIONE
881052615415720668,RE DI ROMA due camere e due bagni privati,$100.00,Private room,4,4.5,APPIO S. GIOVANNI
881091010706473647,Camera (bagno privato fuori camera) Re di Roma,$55.00,Private room,2,4.76,APPIO S. GIOVANNI
881097974437173945,Camera (bagno in camera) Re di Roma,$60.00,Private room,2,4.73,APPIO S. GIOVANNI
881173823439929633,Red Pousada - Double Room,$208.00,Private room,2,4.57,S. LORENZO
881187575893446905,Petit 1 Bedroom In Historic Buidling near Vatican,$189.00,Entire home/apt,2,4.57,PRATI
881187580202499961,"SanPietro Vaticano Attico vista Cupola, Roma",$135.00,Entire home/apt,2,4.94,CAVALLEGGERI
881199426904894709,Superior Vatican suite Key Apartment,$103.00,Entire home/apt,3,4.86,EROI TRIONFALE
881241121605881343,Apartment in heart of Rome,$255.00,Entire home/apt,2,4.96,REGOLA
883146237749373856,"Room in Vatican City, San Pietro",$105.00,Private room,1,5.0,EROI TRIONFALE
883156758296114987,Nuovissimo appartamento in Prati,$164.00,Entire home/apt,5,4.85,MAZZINI
883185026408425722,Luminoso appartamento di design-FH,$508.00,Entire home/apt,4,4.89,PORTA PORTESE
883213575931936143,RomeWay Apartment {metro & parking},$208.00,Entire home/apt,5,4.77,MONTE DEL PECORARO
883232705949650966,Apartment  area Montagnola,$60.00,Entire home/apt,2,4.87,MONTAGNOLA
883269141931379080,Trevi Fountain Luxury Apartment,$441.00,Entire home/apt,4,4.6,TREVI
883285398065874643,Rome Trevi • Elegant Apartment for 4 Guests,$236.00,Entire home/apt,4,4.74,COLONNA
883382919539439963,Nene house - central apartment - Roma,$98.00,Entire home/apt,4,4.77,S. LORENZO
